"","Location","Parameter","Altitude","Landuse","TrendScore","Frequency","Region","period"
"2914","GW-00034","BDISC","Lowland","Rural",0,"Monthly","Wellington",10
"2915","GW-00034","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2916","GW-00034","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2917","GW-00034","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2918","GW-00036","BDISC","Upland","Rural",0,"Monthly","Wellington",10
"2919","GW-00036","TN","Upland","Rural",0,"Monthly","Wellington",10
"2920","GW-00036","TON","Upland","Rural",-2,"Monthly","Wellington",10
"2921","GW-00036","TP","Upland","Rural",2,"Monthly","Wellington",10
"2922","GW-00037","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2923","GW-00037","TN","Lowland","Rural",2,"Monthly","Wellington",10
"2924","GW-00037","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2925","GW-00037","TP","Lowland","Rural",0,"Monthly","Wellington",10
"2926","GW-00038","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2927","GW-00038","TN","Lowland","Rural",2,"Monthly","Wellington",10
"2928","GW-00038","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2929","GW-00038","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2930","GW-00039","BDISC","Lowland","Rural",0,"Monthly","Wellington",10
"2931","GW-00039","TN","Lowland","Rural",2,"Monthly","Wellington",10
"2932","GW-00039","TON","Lowland","Rural",2,"Monthly","Wellington",10
"2933","GW-00039","TP","Lowland","Rural",0,"Monthly","Wellington",10
"2934","GW-00040","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2936","GW-00040","TN","Lowland","Rural",0,"Monthly","Wellington",5
"2937","GW-00040","TN","Lowland","Rural",2,"Monthly","Wellington",10
"2938","GW-00040","TON","Lowland","Rural",0,"Monthly","Wellington",5
"2939","GW-00040","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2940","GW-00040","TP","Lowland","Rural",0,"Monthly","Wellington",10
"2941","GW-00040","TP","Lowland","Rural",0,"Monthly","Wellington",5
"2942","GW-00041","BDISC","Lowland","Forest",0,"Monthly","Wellington",10
"2943","GW-00041","BDISC","Lowland","Forest",2,"Monthly","Wellington",5
"2945","GW-00041","TON","Lowland","Forest",0,"Monthly","Wellington",5
"2946","GW-00041","TON","Lowland","Forest",0,"Monthly","Wellington",10
"2947","GW-00041","TP","Lowland","Forest",0,"Monthly","Wellington",5
"2948","GW-00041","TP","Lowland","Forest",0,"Monthly","Wellington",10
"2949","GW-00042","BDISC","Lowland","Rural",0,"Monthly","Wellington",10
"2950","GW-00042","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2951","GW-00042","TP","Lowland","Rural",0,"Monthly","Wellington",10
"2952","GW-00043","TON","Lowland","Forest",0,"Monthly","Wellington",10
"2953","GW-00046","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2954","GW-00046","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2955","GW-00046","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2956","GW-00046","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2957","GW-00047","BDISC","Lowland","Forest",0,"Monthly","Wellington",10
"2958","GW-00047","TON","Lowland","Forest",0,"Monthly","Wellington",10
"2959","GW-00048","BDISC","Lowland","Rural",0,"Monthly","Wellington",10
"2960","GW-00048","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2961","GW-00048","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2962","GW-00048","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2963","GW-00050","BDISC","Lowland","Rural",0,"Monthly","Wellington",10
"2964","GW-00050","NH4","Lowland","Rural",0,"Monthly","Wellington",10
"2965","GW-00050","TN","Lowland","Rural",2,"Monthly","Wellington",10
"2966","GW-00050","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2967","GW-00050","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2968","GW-00051","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2969","GW-00051","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2970","GW-00051","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2971","GW-00051","TP","Lowland","Rural",2,"Monthly","Wellington",10
"2972","GW-00053","BDISC","Lowland","Rural",2,"Monthly","Wellington",10
"2973","GW-00053","TN","Lowland","Rural",0,"Monthly","Wellington",10
"2974","GW-00053","TON","Lowland","Rural",0,"Monthly","Wellington",10
"2975","GW-00053","TP","Lowland","Rural",0,"Monthly","Wellington",10
"2976","GW-00055","BDISC","Lowland","Forest",2,"Monthly","Wellington",10
"2977","GW-00055","TON","Lowland","Forest",-2,"Monthly","Wellington",10
"2978","GW-00055","TP","Lowland","Forest",2,"Monthly","Wellington",10
"2979","GW-00056","BDISC","Lowland","Forest",2,"Monthly","Wellington",10
"2980","GW-00056","TON","Lowland","Forest",-2,"Monthly","Wellington",10
"2981","GW-00056","TP","Lowland","Forest",0,"Monthly","Wellington",10
"2982","GW-00264","DRP","Lowland","Urban",0,"Monthly","Wellington",5
"2983","GW-00264","NH4","Lowland","Urban",0,"Monthly","Wellington",5
"2984","GW-00264","TN","Lowland","Urban",2,"Monthly","Wellington",5
"2985","GW-00264","TON","Lowland","Urban",2,"Monthly","Wellington",5
"2986","GW-00264","TP","Lowland","Urban",0,"Monthly","Wellington",5
"2987","Hawkes Bay","BDISC","ALL","ALL",0,"","",10
"2988","Hawkes Bay","DRP","ALL","ALL",0,"","",10
"2989","Hawkes Bay","ECOLI","ALL","ALL",0,"","",10
"2990","Hawkes Bay","NH4","ALL","ALL",0,"","",10
"2991","Hawkes Bay","TN","ALL","ALL",-2,"","",10
"2992","Hawkes Bay","TON","ALL","ALL",0,"","",10
"2993","Hawkes Bay","TP","ALL","ALL",0,"","",10
"2994","Hawkes Bay","TURB","ALL","ALL",-2,"","",10
"2996","Horizons","DRP","ALL","ALL",0,"","",5
"2997","Horizons","DRP","ALL","ALL",0,"","",10
"2998","Horizons","ECOLI","ALL","ALL",0,"","",5
"2999","Horizons","ECOLI","ALL","ALL",0,"","",10
"3000","Horizons","NH4","ALL","ALL",2,"","",10
"3001","Horizons","NH4","ALL","ALL",0,"","",5
"3002","Horizons","TN","ALL","ALL",0,"","",10
"3003","Horizons","TN","ALL","ALL",0,"","",5
"3004","Horizons","TON","ALL","ALL",0,"","",5
"3005","Horizons","TON","ALL","ALL",0,"","",10
"3006","Horizons","TP","ALL","ALL",0,"","",10
"3007","Horizons","TP","ALL","ALL",0,"","",5
"3008","Horizons","TURB","ALL","ALL",0,"","",10
"3009","Horizons","TURB","ALL","ALL",0,"","",5
"3010","HRC-00002","BDISC","Upland","Rural",0,"Monthly","Horizons",10
"3011","HRC-00002","DRP","Upland","Rural",0,"Monthly","Horizons",10
"3012","HRC-00002","DRP","Upland","Rural",-2,"Monthly","Horizons",5
"3013","HRC-00002","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3014","HRC-00002","ECOLI","Upland","Rural",0,"Monthly","Horizons",10
"3015","HRC-00002","TN","Upland","Rural",0,"Monthly","Horizons",5
"3016","HRC-00002","TN","Upland","Rural",0,"Monthly","Horizons",10
"3017","HRC-00002","TON","Upland","Rural",2,"Monthly","Horizons",10
"3018","HRC-00002","TON","Upland","Rural",0,"Monthly","Horizons",5
"3019","HRC-00002","TP","Upland","Rural",-2,"Monthly","Horizons",5
"3020","HRC-00002","TP","Upland","Rural",0,"Monthly","Horizons",10
"3021","HRC-00002","TURB","Upland","Rural",0,"Monthly","Horizons",5
"3022","HRC-00002","TURB","Upland","Rural",0,"Monthly","Horizons",10
"3024","HRC-00003","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3025","HRC-00003","ECOLI","Upland","Rural",2,"Monthly","Horizons",10
"3026","HRC-00003","TN","Upland","Rural",0,"Monthly","Horizons",5
"3027","HRC-00003","TN","Upland","Rural",0,"Monthly","Horizons",10
"3028","HRC-00003","TON","Upland","Rural",2,"Monthly","Horizons",10
"3029","HRC-00003","TON","Upland","Rural",0,"Monthly","Horizons",5
"3030","HRC-00003","TP","Upland","Rural",-2,"Monthly","Horizons",5
"3031","HRC-00003","TP","Upland","Rural",0,"Monthly","Horizons",10
"3032","HRC-00003","TURB","Upland","Rural",0,"Monthly","Horizons",10
"3033","HRC-00005","DRP","Lowland","Forest",0,"Monthly","Horizons",5
"3034","HRC-00005","ECOLI","Lowland","Forest",0,"Monthly","Horizons",5
"3035","HRC-00005","TN","Lowland","Forest",0,"Monthly","Horizons",5
"3036","HRC-00005","TON","Lowland","Forest",0,"Monthly","Horizons",5
"3037","HRC-00005","TP","Lowland","Forest",-2,"Monthly","Horizons",5
"3038","HRC-00005","TURB","Lowland","Forest",0,"Monthly","Horizons",5
"3039","HRC-00006","DRP","Upland","Rural",0,"Monthly","Horizons",5
"3040","HRC-00006","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3041","HRC-00006","TN","Upland","Rural",0,"Monthly","Horizons",5
"3042","HRC-00006","TON","Upland","Rural",0,"Monthly","Horizons",5
"3043","HRC-00006","TP","Upland","Rural",0,"Monthly","Horizons",5
"3044","HRC-00006","TURB","Upland","Rural",2,"Monthly","Horizons",5
"3046","HRC-00007","ECOLI","Upland","Rural",0,"Monthly","Horizons",10
"3047","HRC-00007","TN","Upland","Rural",0,"Monthly","Horizons",10
"3048","HRC-00007","TN","Upland","Rural",0,"Monthly","Horizons",5
"3049","HRC-00007","TON","Upland","Rural",0,"Monthly","Horizons",10
"3050","HRC-00007","TON","Upland","Rural",0,"Monthly","Horizons",5
"3051","HRC-00007","TP","Upland","Rural",0,"Monthly","Horizons",10
"3052","HRC-00007","TP","Upland","Rural",0,"Monthly","Horizons",5
"3053","HRC-00007","TURB","Upland","Rural",0,"Monthly","Horizons",5
"3054","HRC-00007","TURB","Upland","Rural",0,"Monthly","Horizons",10
"3055","HRC-00008","DRP","Upland","Rural",0,"Monthly","Horizons",5
"3056","HRC-00008","DRP","Upland","Rural",2,"Monthly","Horizons",10
"3057","HRC-00008","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3058","HRC-00008","ECOLI","Upland","Rural",2,"Monthly","Horizons",10
"3059","HRC-00008","TN","Upland","Rural",0,"Monthly","Horizons",5
"3060","HRC-00008","TN","Upland","Rural",0,"Monthly","Horizons",10
"3061","HRC-00008","TON","Upland","Rural",0,"Monthly","Horizons",10
"3062","HRC-00008","TON","Upland","Rural",0,"Monthly","Horizons",5
"3063","HRC-00008","TP","Upland","Rural",-2,"Monthly","Horizons",5
"3064","HRC-00008","TP","Upland","Rural",0,"Monthly","Horizons",10
"3065","HRC-00008","TURB","Upland","Rural",0,"Monthly","Horizons",10
"3066","HRC-00008","TURB","Upland","Rural",0,"Monthly","Horizons",5
"3067","HRC-00009","DRP","Upland","Forest",0,"Monthly","Horizons",5
"3068","HRC-00009","TN","Upland","Forest",0,"Monthly","Horizons",5
"3069","HRC-00009","TON","Upland","Forest",0,"Monthly","Horizons",5
"3070","HRC-00009","TP","Upland","Forest",0,"Monthly","Horizons",5
"3071","HRC-00009","TURB","Upland","Forest",2,"Monthly","Horizons",5
"3072","HRC-00010","DRP","Lowland","Rural",0,"Monthly","Horizons",10
"3073","HRC-00010","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3074","HRC-00010","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3075","HRC-00010","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3076","HRC-00010","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3077","HRC-00010","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3078","HRC-00010","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3079","HRC-00010","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3080","HRC-00010","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3081","HRC-00010","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3082","HRC-00010","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3083","HRC-00010","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3084","HRC-00011","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3085","HRC-00011","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3086","HRC-00011","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3087","HRC-00011","TP","Lowland","Rural",-2,"Monthly","Horizons",5
"3088","HRC-00013","DRP","Lowland","Rural",2,"Monthly","Horizons",10
"3089","HRC-00013","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3090","HRC-00013","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3091","HRC-00013","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3092","HRC-00013","NH4","Lowland","Rural",2,"Monthly","Horizons",10
"3093","HRC-00013","NH4","Lowland","Rural",0,"Monthly","Horizons",5
"3094","HRC-00013","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3095","HRC-00013","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3096","HRC-00013","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3097","HRC-00013","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3098","HRC-00013","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3099","HRC-00013","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3100","HRC-00013","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3101","HRC-00013","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3102","HRC-00014","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3103","HRC-00014","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3104","HRC-00014","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3105","HRC-00014","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3106","HRC-00014","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3107","HRC-00014","TURB","Lowland","Rural",2,"Monthly","Horizons",5
"3108","HRC-00015","DRP","Lowland","Rural",0,"Monthly","Horizons",10
"3109","HRC-00015","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3110","HRC-00015","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3111","HRC-00015","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3112","HRC-00015","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3113","HRC-00015","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3114","HRC-00015","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3115","HRC-00016","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3116","HRC-00016","DRP","Lowland","Rural",0,"Monthly","Horizons",10
"3117","HRC-00016","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3118","HRC-00016","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3119","HRC-00016","TN","Lowland","Rural",2,"Monthly","Horizons",10
"3120","HRC-00016","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3121","HRC-00016","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3122","HRC-00016","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3123","HRC-00016","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3124","HRC-00016","TURB","Lowland","Rural",2,"Monthly","Horizons",5
"3125","HRC-00016","TURB","Lowland","Rural",2,"Monthly","Horizons",10
"3126","HRC-00017","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3127","HRC-00017","DRP","Lowland","Rural",0,"Monthly","Horizons",10
"3128","HRC-00017","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3129","HRC-00017","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3130","HRC-00017","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3131","HRC-00017","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3132","HRC-00017","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3133","HRC-00017","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3134","HRC-00017","TP","Lowland","Rural",-2,"Monthly","Horizons",5
"3135","HRC-00017","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3136","HRC-00017","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3137","HRC-00017","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3138","HRC-00018","DRP","Upland","Rural",0,"Monthly","Horizons",10
"3139","HRC-00018","DRP","Upland","Rural",-2,"Monthly","Horizons",5
"3140","HRC-00018","ECOLI","Upland","Rural",2,"Monthly","Horizons",10
"3141","HRC-00018","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3142","HRC-00018","TN","Upland","Rural",0,"Monthly","Horizons",5
"3143","HRC-00018","TN","Upland","Rural",2,"Monthly","Horizons",10
"3144","HRC-00018","TON","Upland","Rural",0,"Monthly","Horizons",5
"3145","HRC-00018","TON","Upland","Rural",2,"Monthly","Horizons",10
"3146","HRC-00018","TP","Upland","Rural",0,"Monthly","Horizons",10
"3147","HRC-00018","TP","Upland","Rural",0,"Monthly","Horizons",5
"3148","HRC-00018","TURB","Upland","Rural",0,"Monthly","Horizons",10
"3149","HRC-00018","TURB","Upland","Rural",2,"Monthly","Horizons",5
"3151","HRC-00019","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3152","HRC-00019","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3153","HRC-00019","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3154","HRC-00019","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3155","HRC-00019","TON","Lowland","Rural",-2,"Monthly","Horizons",5
"3156","HRC-00019","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3157","HRC-00019","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3158","HRC-00019","TP","Lowland","Rural",-2,"Monthly","Horizons",5
"3159","HRC-00019","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3160","HRC-00019","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3161","HRC-00020","DRP","Lowland","Rural",2,"Monthly","Horizons",10
"3162","HRC-00020","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3163","HRC-00020","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3164","HRC-00020","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3165","HRC-00020","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3166","HRC-00020","TN","Lowland","Rural",2,"Monthly","Horizons",10
"3167","HRC-00020","TON","Lowland","Rural",2,"Monthly","Horizons",10
"3168","HRC-00020","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3169","HRC-00020","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3170","HRC-00020","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3171","HRC-00020","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3172","HRC-00020","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3173","HRC-00021","ECOLI","Upland","Forest",0,"Monthly","Horizons",5
"3174","HRC-00021","TN","Upland","Forest",0,"Monthly","Horizons",5
"3175","HRC-00021","TON","Upland","Forest",0,"Monthly","Horizons",5
"3176","HRC-00021","TP","Upland","Forest",0,"Monthly","Horizons",5
"3177","HRC-00021","TURB","Upland","Forest",0,"Monthly","Horizons",5
"3178","HRC-00022","ECOLI","Upland","Forest",0,"Monthly","Horizons",10
"3179","HRC-00022","ECOLI","Upland","Forest",0,"Monthly","Horizons",5
"3180","HRC-00022","TN","Upland","Forest",0,"Monthly","Horizons",10
"3181","HRC-00022","TN","Upland","Forest",-2,"Monthly","Horizons",5
"3182","HRC-00022","TON","Upland","Forest",2,"Monthly","Horizons",10
"3183","HRC-00022","TON","Upland","Forest",0,"Monthly","Horizons",5
"3184","HRC-00022","TP","Upland","Forest",0,"Monthly","Horizons",10
"3185","HRC-00022","TP","Upland","Forest",0,"Monthly","Horizons",5
"3186","HRC-00022","TURB","Upland","Forest",0,"Monthly","Horizons",10
"3187","HRC-00022","TURB","Upland","Forest",0,"Monthly","Horizons",5
"3188","HRC-00023","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3189","HRC-00023","TON","Lowland","Rural",0,"Monthly","Horizons",5
"3190","HRC-00023","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3191","HRC-00024","BDISC","Lowland","Rural",2,"Monthly","Horizons",10
"3192","HRC-00024","DRP","Lowland","Rural",0,"Monthly","Horizons",10
"3193","HRC-00024","DRP","Lowland","Rural",0,"Monthly","Horizons",5
"3194","HRC-00024","ECOLI","Lowland","Rural",0,"Monthly","Horizons",5
"3195","HRC-00024","ECOLI","Lowland","Rural",0,"Monthly","Horizons",10
"3196","HRC-00024","TN","Lowland","Rural",0,"Monthly","Horizons",10
"3197","HRC-00024","TN","Lowland","Rural",0,"Monthly","Horizons",5
"3198","HRC-00024","TON","Lowland","Rural",-2,"Monthly","Horizons",5
"3199","HRC-00024","TON","Lowland","Rural",0,"Monthly","Horizons",10
"3200","HRC-00024","TP","Lowland","Rural",0,"Monthly","Horizons",5
"3201","HRC-00024","TP","Lowland","Rural",0,"Monthly","Horizons",10
"3202","HRC-00024","TURB","Lowland","Rural",0,"Monthly","Horizons",10
"3203","HRC-00024","TURB","Lowland","Rural",0,"Monthly","Horizons",5
"3204","HRC-00025","DRP","Upland","Rural",0,"Monthly","Horizons",5
"3205","HRC-00025","ECOLI","Upland","Rural",0,"Monthly","Horizons",5
"3206","HRC-00025","NH4","Upland","Rural",0,"Monthly","Horizons",5
"3207","HRC-00025","TN","Upland","Rural",0,"Monthly","Horizons",5
"3208","HRC-00025","TON","Upland","Rural",-2,"Monthly","Horizons",5
"3209","HRC-00025","TP","Upland","Rural",0,"Monthly","Horizons",5
"3210","HRC-00025","TURB","Upland","Rural",2,"Monthly","Horizons",5
