"","Location","Parameter","Altitude","Landuse","TrendScore","Frequency","Region","period"
"5000","ES-00019","TN","Urban","Lowland","NA","Monthly","Southland","5"
"5001","ES-00019","TN","Lowland","Urban","2","Monthly","Southland","10"
"5002","ES-00019","TN","Lowland","Urban","2","Monthly","Southland","5"
"5003","ES-00019","TON","Urban","Lowland","NA","Monthly","Southland","10"
"5004","ES-00019","TON","Urban","Lowland","NA","Monthly","Southland","5"
"5005","ES-00019","TON","Lowland","Urban","2","Monthly","Southland","10"
"5006","ES-00019","TON","Lowland","Urban","2","Monthly","Southland","5"
"5007","ES-00019","TP","Urban","Lowland","NA","Monthly","Southland","10"
"5008","ES-00019","TP","Urban","Lowland","NA","Monthly","Southland","5"
"5009","ES-00019","TP","Lowland","Urban","2","Monthly","Southland","10"
"5010","ES-00019","TP","Lowland","Urban","0","Monthly","Southland","5"
"5011","ES-00019","TURB","Urban","Lowland","NA","Monthly","Southland","10"
"5012","ES-00019","TURB","Urban","Lowland","NA","Monthly","Southland","5"
"5013","ES-00019","TURB","Lowland","Urban","0","Monthly","Southland","5"
"5014","ES-00021","BDISC","Rural","Lowland","NA","Monthly","Southland","10"
"5015","ES-00021","BDISC","Rural","Lowland","NA","Monthly","Southland","5"
"5016","ES-00021","DRP","Rural","Lowland","NA","Monthly","Southland","10"
"5017","ES-00021","DRP","Rural","Lowland","NA","Monthly","Southland","5"
"5018","ES-00021","ECOLI","Rural","Lowland","NA","Monthly","Southland","10"
"5019","ES-00021","ECOLI","Rural","Lowland","NA","Monthly","Southland","5"
"5020","ES-00021","ECOLI","Lowland","Rural","0","Monthly","Southland","10"
"5021","ES-00021","ECOLI","Lowland","Rural","0","Monthly","Southland","5"
"5022","ES-00021","NH4","Rural","Lowland","NA","Monthly","Southland","10"
"5023","ES-00021","NH4","Rural","Lowland","NA","Monthly","Southland","5"
"5024","ES-00021","TN","Rural","Lowland","NA","Monthly","Southland","10"
"5025","ES-00021","TN","Rural","Lowland","NA","Monthly","Southland","5"
"5026","ES-00021","TON","Rural","Lowland","NA","Monthly","Southland","10"
"5027","ES-00021","TON","Rural","Lowland","NA","Monthly","Southland","5"
"5028","ES-00021","TP","Rural","Lowland","NA","Monthly","Southland","10"
"5029","ES-00021","TP","Rural","Lowland","NA","Monthly","Southland","5"
"5030","ES-00021","TURB","Rural","Lowland","NA","Monthly","Southland","10"
"5031","ES-00021","TURB","Rural","Lowland","NA","Monthly","Southland","5"
"5032","ES-00021","TURB","Lowland","Rural","0","Monthly","Southland","5"
"5033","ES-00022","BDISC","Rural","Lowland","NA","Monthly","Southland","10"
"5034","ES-00022","BDISC","Rural","Lowland","NA","Monthly","Southland","5"
"5035","ES-00022","DRP","Rural","Lowland","NA","Monthly","Southland","10"
"5036","ES-00022","DRP","Rural","Lowland","NA","Monthly","Southland","5"
"5037","ES-00022","DRP","Lowland","Rural","2","Monthly","Southland","10"
"5038","ES-00022","ECOLI","Rural","Lowland","NA","Monthly","Southland","10"
"5039","ES-00022","ECOLI","Rural","Lowland","NA","Monthly","Southland","5"
"5040","ES-00022","ECOLI","Lowland","Rural","0","Monthly","Southland","10"
"5041","ES-00022","NH4","Rural","Lowland","NA","Monthly","Southland","10"
"5042","ES-00022","NH4","Rural","Lowland","NA","Monthly","Southland","5"
"5043","ES-00022","NH4","Lowland","Rural","0","Monthly","Southland","10"
"5044","ES-00022","TN","Rural","Lowland","NA","Monthly","Southland","10"
"5045","ES-00022","TN","Rural","Lowland","NA","Monthly","Southland","5"
"5046","ES-00022","TN","Lowland","Rural","0","Monthly","Southland","10"
"5047","ES-00022","TON","Rural","Lowland","NA","Monthly","Southland","10"
"5048","ES-00022","TON","Rural","Lowland","NA","Monthly","Southland","5"
"5049","ES-00022","TON","Lowland","Rural","0","Monthly","Southland","10"
"5050","ES-00022","TP","Rural","Lowland","NA","Monthly","Southland","10"
"5051","ES-00022","TP","Rural","Lowland","NA","Monthly","Southland","5"
"5052","ES-00022","TP","Lowland","Rural","2","Monthly","Southland","10"
"5053","ES-00022","TURB","Rural","Lowland","NA","Monthly","Southland","10"
"5054","ES-00022","TURB","Rural","Lowland","NA","Monthly","Southland","5"
"5055","ES-00024","BDISC","Rural","Upland","NA","Monthly","Southland","10"
"5056","ES-00024","BDISC","Rural","Upland","NA","Monthly","Southland","5"
"5057","ES-00024","DRP","Rural","Upland","NA","Monthly","Southland","10"
"5058","ES-00024","DRP","Rural","Upland","NA","Monthly","Southland","5"
"5059","ES-00024","ECOLI","Rural","Upland","NA","Monthly","Southland","10"
