"Location","Parameter","AltitudeGroup","LanduseGroup","Median","LAWAState","Region","Scope","StateGroup"
"NRWQN-00018","BDISC","All","Rural","0.6",4,"Horizons","Site","Site|Rural"
"NRWQN-00018","BDISC","All","Rural","0.6",4,"Horizons","Site","Site|Rural"
"NRWQN-00018","NH4","Lowland","All","0.004",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","NH4","Lowland","All","<0.005",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","TN","Lowland","All","0.173",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","TN","Lowland","All","0.173",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","BDISC","All","All","0.6",4,"Horizons","Site","Site|All"
"NRWQN-00018","BDISC","All","All","0.6",4,"Horizons","Site","Site|All"
"NRWQN-00018","TP","All","All","0.019",2,"Horizons","Site","Site|All"
"NRWQN-00018","TP","All","All","0.019",2,"Horizons","Site","Site|All"
"NRWQN-00018","TON","Lowland","Rural","0.042",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","TON","Lowland","Rural","0.042",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","DRP","Lowland","Rural","0.004",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","DRP","Lowland","Rural","<0.005",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","TON","All","Rural","0.042",1,"Horizons","Site","Site|Rural"
"NRWQN-00018","TON","All","Rural","0.042",1,"Horizons","Site","Site|Rural"
"NRWQN-00018","TON","All","All","0.042",1,"Horizons","Site","Site|All"
"NRWQN-00018","TON","All","All","0.042",1,"Horizons","Site","Site|All"
"NRWQN-00018","TON","Lowland","All","0.042",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","TON","Lowland","All","0.042",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","DRP","All","All","0.004",1,"Horizons","Site","Site|All"
"NRWQN-00018","DRP","All","All","<0.005",1,"Horizons","Site","Site|All"
"NRWQN-00018","BDISC","Lowland","Rural","0.6",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","BDISC","Lowland","Rural","0.6",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00018","NH4","All","Rural","0.004",1,"Horizons","Site","Site|Rural"
"NRWQN-00018","NH4","All","Rural","<0.005",1,"Horizons","Site","Site|Rural"
"NRWQN-00018","TURB","All","Rural","10.1",4,"Horizons","Site","Site|Rural"
"NRWQN-00018","TURB","All","Rural","10.1",4,"Horizons","Site","Site|Rural"
"NRWQN-00018","DRP","Lowland","All","0.004",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","DRP","Lowland","All","<0.005",1,"Horizons","Site","Site|Lowland"
"NRWQN-00018","BDISC","Lowland","All","0.6",4,"Horizons","Site","Site|Lowland"
"NRWQN-00018","BDISC","Lowland","All","0.6",4,"Horizons","Site","Site|Lowland"
"NRWQN-00018","TURB","All","All","10.1",4,"Horizons","Site","Site|All"
"NRWQN-00018","TURB","All","All","10.1",4,"Horizons","Site","Site|All"
"NRWQN-00019","DRP","Lowland","All","0.005",1,"Horizons","Site","Site|Lowland"
"NRWQN-00019","DRP","Lowland","All","0.005",1,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TON","Lowland","Rural","0.198",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TON","Lowland","Rural","0.198",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TURB","All","All","19.8",4,"Horizons","Site","Site|All"
"NRWQN-00019","TURB","All","All","19.8",4,"Horizons","Site","Site|All"
"NRWQN-00019","BDISC","All","All","0.35",4,"Horizons","Site","Site|All"
"NRWQN-00019","BDISC","All","All","0.35",4,"Horizons","Site","Site|All"
"NRWQN-00019","DRP","All","Rural","0.005",1,"Horizons","Site","Site|Rural"
"NRWQN-00019","DRP","All","Rural","0.005",1,"Horizons","Site","Site|Rural"
"NRWQN-00019","TON","All","Rural","0.198",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","TON","All","Rural","0.198",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","BDISC","Lowland","Rural","0.35",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","BDISC","Lowland","Rural","0.35",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TURB","Lowland","All","19.8",4,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TURB","Lowland","All","19.8",4,"Horizons","Site","Site|Lowland"
"NRWQN-00019","BDISC","Lowland","All","0.35",4,"Horizons","Site","Site|Lowland"
"NRWQN-00019","BDISC","Lowland","All","0.35",4,"Horizons","Site","Site|Lowland"
"NRWQN-00019","ECOLI","Lowland","All","148",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","ECOLI","Lowland","All","148",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TP","All","All","0.038",3,"Horizons","Site","Site|All"
"NRWQN-00019","TP","All","All","0.038",3,"Horizons","Site","Site|All"
"NRWQN-00019","TN","All","Rural","0.466",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","TN","All","Rural","0.466",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","TN","Lowland","Rural","0.466",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TN","Lowland","Rural","0.466",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TURB","Lowland","Rural","19.8",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TURB","Lowland","Rural","19.8",4,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TON","All","All","0.198",2,"Horizons","Site","Site|All"
"NRWQN-00019","TON","All","All","0.198",2,"Horizons","Site","Site|All"
"NRWQN-00019","ECOLI","All","Rural","148",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","ECOLI","All","Rural","148",2,"Horizons","Site","Site|Rural"
"NRWQN-00019","NH4","Lowland","All","0.01",3,"Horizons","Site","Site|Lowland"
"NRWQN-00019","NH4","Lowland","All","0.01",3,"Horizons","Site","Site|Lowland"
"NRWQN-00019","NH4","Lowland","Rural","0.01",3,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","NH4","Lowland","Rural","0.01",3,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TURB","All","Rural","19.8",4,"Horizons","Site","Site|Rural"
"NRWQN-00019","TURB","All","Rural","19.8",4,"Horizons","Site","Site|Rural"
"NRWQN-00019","TP","Lowland","All","0.038",3,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TP","Lowland","All","0.038",3,"Horizons","Site","Site|Lowland"
"NRWQN-00019","DRP","Lowland","Rural","0.005",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","DRP","Lowland","Rural","0.005",1,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TP","Lowland","Rural","0.038",3,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TP","Lowland","Rural","0.038",3,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","TP","All","Rural","0.038",3,"Horizons","Site","Site|Rural"
"NRWQN-00019","TP","All","Rural","0.038",3,"Horizons","Site","Site|Rural"
"NRWQN-00019","NH4","All","Rural","0.01",3,"Horizons","Site","Site|Rural"
"NRWQN-00019","NH4","All","Rural","0.01",3,"Horizons","Site","Site|Rural"
"NRWQN-00019","BDISC","All","Rural","0.35",4,"Horizons","Site","Site|Rural"
"NRWQN-00019","BDISC","All","Rural","0.35",4,"Horizons","Site","Site|Rural"
"NRWQN-00019","TON","Lowland","All","0.198",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TON","Lowland","All","0.198",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TN","All","All","0.466",3,"Horizons","Site","Site|All"
"NRWQN-00019","TN","All","All","0.466",3,"Horizons","Site","Site|All"
"NRWQN-00019","TN","Lowland","All","0.466",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","TN","Lowland","All","0.466",2,"Horizons","Site","Site|Lowland"
"NRWQN-00019","ECOLI","Lowland","Rural","148",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","ECOLI","Lowland","Rural","148",2,"Horizons","Site","Site|Lowland|Rural"
"NRWQN-00019","NH4","All","All","0.01",3,"Horizons","Site","Site|All"
"NRWQN-00019","NH4","All","All","0.01",3,"Horizons","Site","Site|All"
"NRWQN-00019","DRP","All","All","0.005",1,"Horizons","Site","Site|All"
"NRWQN-00019","DRP","All","All","0.005",1,"Horizons","Site","Site|All"
"NRWQN-00019","ECOLI","All","All","148",3,"Horizons","Site","Site|All"
"NRWQN-00019","ECOLI","All","All","148",3,"Horizons","Site","Site|All"
"NRWQN-00020","TP","Lowland","Forest","0.006",1,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","DRP","Lowland","Forest","0.004",1,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","BDISC","Lowland","Forest","3.03",2,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","TN","Lowland","All","0.135",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","ECOLI","Lowland","Forest","9",1,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","ECOLI","All","All","9",1,"Marlborough","Site","Site|All"
"NRWQN-00020","NH4","All","All","0.003",1,"Marlborough","Site","Site|All"
"NRWQN-00020","TURB","Lowland","All","1.39",2,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","TP","All","Forest","0.006",1,"Marlborough","Site","Site|Forest"
"NRWQN-00020","TN","Lowland","Forest","0.135",2,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","TON","Lowland","Forest","0.0465",2,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","TON","All","Forest","0.0465",2,"Marlborough","Site","Site|Forest"
"NRWQN-00020","NH4","Lowland","Forest","0.003",1,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","TURB","All","All","1.39",2,"Marlborough","Site","Site|All"
"NRWQN-00020","DRP","All","Forest","0.004",1,"Marlborough","Site","Site|Forest"
"NRWQN-00020","NH4","All","Forest","0.003",1,"Marlborough","Site","Site|Forest"
"NRWQN-00020","NH4","Lowland","All","0.003",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","ECOLI","All","Forest","9",1,"Marlborough","Site","Site|Forest"
"NRWQN-00020","TURB","All","Forest","1.39",3,"Marlborough","Site","Site|Forest"
"NRWQN-00020","DRP","All","All","0.004",1,"Marlborough","Site","Site|All"
"NRWQN-00020","TURB","Lowland","Forest","1.39",2,"Marlborough","Site","Site|Lowland|Forest"
"NRWQN-00020","TON","All","All","0.0465",1,"Marlborough","Site","Site|All"
"NRWQN-00020","ECOLI","Lowland","All","9",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","BDISC","All","All","3.03",2,"Marlborough","Site","Site|All"
"NRWQN-00020","TN","All","Forest","0.135",2,"Marlborough","Site","Site|Forest"
"NRWQN-00020","DRP","Lowland","All","0.004",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","TP","Lowland","All","0.006",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","TP","All","All","0.006",1,"Marlborough","Site","Site|All"
"NRWQN-00020","BDISC","Lowland","All","3.03",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","TN","All","All","0.135",1,"Marlborough","Site","Site|All"
"NRWQN-00020","TON","Lowland","All","0.0465",1,"Marlborough","Site","Site|Lowland"
"NRWQN-00020","BDISC","All","Forest","3.03",2,"Marlborough","Site","Site|Forest"
"NRWQN-00021","TN","All","All","0.191",1,"Northland","Site","Site|All"
"NRWQN-00021","TN","All","All","0.191",1,"Northland","Site","Site|All"
"NRWQN-00021","ECOLI","Lowland","All","169",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","ECOLI","Lowland","All","169",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","DRP","Lowland","Rural","0.005",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","DRP","Lowland","Rural","0.005",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","DRP","All","All","0.005",1,"Northland","Site","Site|All"
"NRWQN-00021","DRP","All","All","0.005",1,"Northland","Site","Site|All"
"NRWQN-00021","ECOLI","Lowland","Rural","169",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","ECOLI","Lowland","Rural","169",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TN","Lowland","Rural","0.191",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TN","Lowland","Rural","0.191",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TON","All","Rural","0.0385",1,"Northland","Site","Site|Rural"
"NRWQN-00021","TON","All","Rural","0.0385",1,"Northland","Site","Site|Rural"
"NRWQN-00021","TON","Lowland","All","0.0385",1,"Northland","Site","Site|Lowland"
"NRWQN-00021","TON","Lowland","All","0.0385",1,"Northland","Site","Site|Lowland"
"NRWQN-00021","DRP","All","Rural","0.005",1,"Northland","Site","Site|Rural"
"NRWQN-00021","DRP","All","Rural","0.005",1,"Northland","Site","Site|Rural"
"NRWQN-00021","BDISC","All","Rural","1.19",3,"Northland","Site","Site|Rural"
"NRWQN-00021","BDISC","All","Rural","1.19",3,"Northland","Site","Site|Rural"
"NRWQN-00021","TURB","Lowland","All","5.33",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","TURB","Lowland","All","5.33",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","DRP","Lowland","All","0.005",1,"Northland","Site","Site|Lowland"
"NRWQN-00021","DRP","Lowland","All","0.005",1,"Northland","Site","Site|Lowland"
"NRWQN-00021","TURB","Lowland","Rural","5.33",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TURB","Lowland","Rural","5.33",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TP","All","All","0.0205",2,"Northland","Site","Site|All"
"NRWQN-00021","TP","All","All","0.0205",2,"Northland","Site","Site|All"
"NRWQN-00021","NH4","Lowland","All","0.008",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","NH4","Lowland","All","<0.01",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","ECOLI","All","All","169",3,"Northland","Site","Site|All"
"NRWQN-00021","ECOLI","All","All","169",3,"Northland","Site","Site|All"
"NRWQN-00021","TP","Lowland","All","0.0205",2,"Northland","Site","Site|Lowland"
"NRWQN-00021","TP","Lowland","All","0.0205",2,"Northland","Site","Site|Lowland"
"NRWQN-00021","BDISC","All","All","1.19",3,"Northland","Site","Site|All"
"NRWQN-00021","BDISC","All","All","1.19",3,"Northland","Site","Site|All"
"NRWQN-00021","TON","All","All","0.0385",1,"Northland","Site","Site|All"
"NRWQN-00021","TON","All","All","0.0385",1,"Northland","Site","Site|All"
"NRWQN-00021","TURB","All","Rural","5.33",3,"Northland","Site","Site|Rural"
"NRWQN-00021","TURB","All","Rural","5.33",3,"Northland","Site","Site|Rural"
"NRWQN-00021","NH4","Lowland","Rural","0.008",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","NH4","Lowland","Rural","<0.01",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","NH4","All","All","0.008",3,"Northland","Site","Site|All"
"NRWQN-00021","NH4","All","All","<0.01",3,"Northland","Site","Site|All"
"NRWQN-00021","NH4","All","Rural","0.008",3,"Northland","Site","Site|Rural"
"NRWQN-00021","NH4","All","Rural","<0.01",3,"Northland","Site","Site|Rural"
"NRWQN-00021","BDISC","Lowland","All","1.19",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","BDISC","Lowland","All","1.19",3,"Northland","Site","Site|Lowland"
"NRWQN-00021","TP","All","Rural","0.0205",2,"Northland","Site","Site|Rural"
"NRWQN-00021","TP","All","Rural","0.0205",2,"Northland","Site","Site|Rural"
"NRWQN-00021","BDISC","Lowland","Rural","1.19",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","BDISC","Lowland","Rural","1.19",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TN","All","Rural","0.191",1,"Northland","Site","Site|Rural"
"NRWQN-00021","TN","All","Rural","0.191",1,"Northland","Site","Site|Rural"
"NRWQN-00021","ECOLI","All","Rural","169",3,"Northland","Site","Site|Rural"
"NRWQN-00021","ECOLI","All","Rural","169",3,"Northland","Site","Site|Rural"
"NRWQN-00021","TP","Lowland","Rural","0.0205",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TP","Lowland","Rural","0.0205",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TURB","All","All","5.33",4,"Northland","Site","Site|All"
"NRWQN-00021","TURB","All","All","5.33",4,"Northland","Site","Site|All"
"NRWQN-00021","TON","Lowland","Rural","0.0385",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TON","Lowland","Rural","0.0385",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00021","TN","Lowland","All","0.191",1,"Northland","Site","Site|Lowland"
"NRWQN-00021","TN","Lowland","All","0.191",1,"Northland","Site","Site|Lowland"
"NRWQN-00022","ECOLI","Lowland","Rural","88",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","DRP","All","Rural","0.0145",3,"Northland","Site","Site|Rural"
"NRWQN-00022","TP","Lowland","All","0.053",4,"Northland","Site","Site|Lowland"
"NRWQN-00022","NH4","Lowland","All","0.015",3,"Northland","Site","Site|Lowland"
"NRWQN-00022","TN","All","All","0.5745",3,"Northland","Site","Site|All"
"NRWQN-00022","TON","Lowland","Rural","0.3045",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","NH4","All","Rural","0.015",4,"Northland","Site","Site|Rural"
"NRWQN-00022","TURB","All","All","8.7",4,"Northland","Site","Site|All"
"NRWQN-00022","TURB","All","Rural","8.7",4,"Northland","Site","Site|Rural"
"NRWQN-00022","TN","Lowland","All","0.5745",3,"Northland","Site","Site|Lowland"
"NRWQN-00022","DRP","Lowland","Rural","0.0145",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","TON","All","Rural","0.3045",3,"Northland","Site","Site|Rural"
"NRWQN-00022","TURB","Lowland","Rural","8.7",4,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","BDISC","All","Rural","0.74",4,"Northland","Site","Site|Rural"
"NRWQN-00022","ECOLI","All","All","88",2,"Northland","Site","Site|All"
"NRWQN-00022","TN","Lowland","Rural","0.5745",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","NH4","Lowland","Rural","0.015",4,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","DRP","All","All","0.0145",3,"Northland","Site","Site|All"
"NRWQN-00022","BDISC","All","All","0.74",4,"Northland","Site","Site|All"
"NRWQN-00022","DRP","Lowland","All","0.0145",3,"Northland","Site","Site|Lowland"
"NRWQN-00022","TP","All","All","0.053",4,"Northland","Site","Site|All"
"NRWQN-00022","TON","All","All","0.3045",3,"Northland","Site","Site|All"
"NRWQN-00022","TURB","Lowland","All","8.7",4,"Northland","Site","Site|Lowland"
"NRWQN-00022","BDISC","Lowland","All","0.74",4,"Northland","Site","Site|Lowland"
"NRWQN-00022","TON","Lowland","All","0.3045",3,"Northland","Site","Site|Lowland"
"NRWQN-00022","ECOLI","Lowland","All","88",2,"Northland","Site","Site|Lowland"
"NRWQN-00022","ECOLI","All","Rural","88",2,"Northland","Site","Site|Rural"
"NRWQN-00022","TP","All","Rural","0.053",4,"Northland","Site","Site|Rural"
"NRWQN-00022","NH4","All","All","0.015",4,"Northland","Site","Site|All"
"NRWQN-00022","TP","Lowland","Rural","0.053",4,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00022","TN","All","Rural","0.5745",3,"Northland","Site","Site|Rural"
"NRWQN-00022","BDISC","Lowland","Rural","0.74",4,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","DRP","Lowland","Rural","0.004",1,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TURB","All","Rural","3.32",3,"Northland","Site","Site|Rural"
"NRWQN-00023","NH4","Lowland","Rural","0.009",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","DRP","Lowland","All","0.004",1,"Northland","Site","Site|Lowland"
"NRWQN-00023","TN","Lowland","All","0.3595",2,"Northland","Site","Site|Lowland"
"NRWQN-00023","ECOLI","Lowland","All","128",2,"Northland","Site","Site|Lowland"
"NRWQN-00023","TURB","Lowland","Rural","3.32",3,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TURB","All","All","3.32",3,"Northland","Site","Site|All"
"NRWQN-00023","ECOLI","Lowland","Rural","128",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TP","All","Rural","0.019",2,"Northland","Site","Site|Rural"
"NRWQN-00023","DRP","All","Rural","0.004",1,"Northland","Site","Site|Rural"
"NRWQN-00023","BDISC","Lowland","All","1.69",2,"Northland","Site","Site|Lowland"
"NRWQN-00023","DRP","All","All","0.004",1,"Northland","Site","Site|All"
"NRWQN-00023","NH4","Lowland","All","0.009",3,"Northland","Site","Site|Lowland"
"NRWQN-00023","TN","All","All","0.3595",2,"Northland","Site","Site|All"
"NRWQN-00023","TON","All","All","0.1905",2,"Northland","Site","Site|All"
"NRWQN-00023","TON","Lowland","All","0.1905",2,"Northland","Site","Site|Lowland"
"NRWQN-00023","TON","All","Rural","0.1905",2,"Northland","Site","Site|Rural"
"NRWQN-00023","BDISC","All","All","1.69",3,"Northland","Site","Site|All"
"NRWQN-00023","BDISC","Lowland","Rural","1.69",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","NH4","All","All","0.009",3,"Northland","Site","Site|All"
"NRWQN-00023","NH4","All","Rural","0.009",3,"Northland","Site","Site|Rural"
"NRWQN-00023","TP","Lowland","All","0.019",2,"Northland","Site","Site|Lowland"
"NRWQN-00023","BDISC","All","Rural","1.69",2,"Northland","Site","Site|Rural"
"NRWQN-00023","TP","All","All","0.019",2,"Northland","Site","Site|All"
"NRWQN-00023","ECOLI","All","Rural","128",2,"Northland","Site","Site|Rural"
"NRWQN-00023","TP","Lowland","Rural","0.019",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TN","Lowland","Rural","0.3595",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TON","Lowland","Rural","0.1905",2,"Northland","Site","Site|Lowland|Rural"
"NRWQN-00023","TN","All","Rural","0.3595",2,"Northland","Site","Site|Rural"
"NRWQN-00023","TURB","Lowland","All","3.32",3,"Northland","Site","Site|Lowland"
"NRWQN-00023","ECOLI","All","All","128",3,"Northland","Site","Site|All"
"NRWQN-00024","TON","Lowland","All","0.007",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","NH4","All","Forest","0.003",1,"Northland","Site","Site|Forest"
"NRWQN-00024","ECOLI","Lowland","Forest","50",2,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","ECOLI","Lowland","All","50",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","TP","Lowland","Forest","0.0085",1,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TURB","All","Forest","1.56",3,"Northland","Site","Site|Forest"
"NRWQN-00024","TP","Lowland","All","0.0085",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","DRP","Lowland","Forest","0.005",2,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","NH4","All","All","0.003",1,"Northland","Site","Site|All"
"NRWQN-00024","TP","All","Forest","0.0085",2,"Northland","Site","Site|Forest"
"NRWQN-00024","ECOLI","All","All","50",2,"Northland","Site","Site|All"
"NRWQN-00024","DRP","Lowland","All","0.005",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","NH4","Lowland","Forest","0.003",1,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TON","All","All","0.007",1,"Northland","Site","Site|All"
"NRWQN-00024","NH4","Lowland","All","0.003",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","BDISC","All","All","3.39",1,"Northland","Site","Site|All"
"NRWQN-00024","TP","All","All","0.0085",1,"Northland","Site","Site|All"
"NRWQN-00024","DRP","All","Forest","0.005",2,"Northland","Site","Site|Forest"
"NRWQN-00024","TN","Lowland","All","0.083",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","ECOLI","All","Forest","50",3,"Northland","Site","Site|Forest"
"NRWQN-00024","TON","Lowland","Forest","0.007",1,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TURB","Lowland","Forest","1.56",2,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TN","Lowland","Forest","0.083",1,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TURB","Lowland","All","1.56",2,"Northland","Site","Site|Lowland"
"NRWQN-00024","BDISC","Lowland","All","3.39",1,"Northland","Site","Site|Lowland"
"NRWQN-00024","TN","All","All","0.083",1,"Northland","Site","Site|All"
"NRWQN-00024","TON","All","Forest","0.007",1,"Northland","Site","Site|Forest"
"NRWQN-00024","DRP","All","All","0.005",1,"Northland","Site","Site|All"
"NRWQN-00024","BDISC","Lowland","Forest","3.39",2,"Northland","Site","Site|Lowland|Forest"
"NRWQN-00024","TURB","All","All","1.56",2,"Northland","Site","Site|All"
"NRWQN-00024","TN","All","Forest","0.083",1,"Northland","Site","Site|Forest"
"NRWQN-00024","BDISC","All","Forest","3.39",2,"Northland","Site","Site|Forest"
"NRWQN-00025","TURB","Lowland","Rural","3.48",3,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","TURB","Lowland","All","3.48",3,"Otago","Site","Site|Lowland"
"NRWQN-00025","TN","All","All","0.1535",1,"Otago","Site","Site|All"
"NRWQN-00025","TON","Lowland","Rural","0.052",1,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","TP","Lowland","Rural","0.0085",1,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","ECOLI","All","All","44",2,"Otago","Site","Site|All"
"NRWQN-00025","NH4","All","All","0.004",1,"Otago","Site","Site|All"
"NRWQN-00025","TURB","All","Rural","3.48",3,"Otago","Site","Site|Rural"
"NRWQN-00025","NH4","Lowland","Rural","0.004",1,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","NH4","All","Rural","0.004",1,"Otago","Site","Site|Rural"
"NRWQN-00025","DRP","All","Rural","0.001",1,"Otago","Site","Site|Rural"
"NRWQN-00025","TN","Lowland","Rural","0.1535",1,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","TN","Lowland","All","0.1535",1,"Otago","Site","Site|Lowland"
"NRWQN-00025","TP","Lowland","All","0.0085",1,"Otago","Site","Site|Lowland"
"NRWQN-00025","DRP","Lowland","All","0.001",1,"Otago","Site","Site|Lowland"
"NRWQN-00025","BDISC","All","Rural","1.64",2,"Otago","Site","Site|Rural"
"NRWQN-00025","BDISC","Lowland","Rural","1.64",2,"Otago","Site","Site|Lowland|Rural"
"NRWQN-00025","ECOLI","All","Rural","44",1,"Otago","Site","Site|Rural"
"NRWQN-00025","TURB","All","All","3.48",3,"Otago","Site","Site|All"
"NRWQN-00025","BDISC","All","All","1.64",3,"Otago","Site","Site|All"
"NRWQN-00025","BDISC","Lowland","All","1.64",2,"Otago","Site","Site|Lowland"
"NRWQN-00025","TP","All","All","0.0085",1,"Otago","Site","Site|All"
"NRWQN-00025","DRP","All","All","0.001",1,"Otago","Site","Site|All"
"NRWQN-00025","TP","All","Rural","0.0085",1,"Otago","Site","Site|Rural"
"NRWQN-00025","TON","All","Rural","0.052",1,"Otago","Site","Site|Rural"
"NRWQN-00025","ECOLI","Lowland","All","44",1,"Otago","Site","Site|Lowland"
"NRWQN-00025","TON","All","All","0.052",1,"Otago","Site","Site|All"
"NRWQN-00025","TON","Lowland","All","0.052",1,"Otago","Site","Site|Lowland"
