"","SiteID","CouncilSiteID","LawaSiteID","SWQuality","SWQAltitude","SWQLanduse","SWQFrequencyAll","SWQFrequencyLast5","Region","Agency","Lat","Long"
"736","39402","Mangaoraka at Corbett Rd","TRC-00003","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.0561874531992","174.185074587009"
"737","39503","Waitara at Bertrand Rd","NRWQN-00036","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.0479013294817","174.255104112262"
"738","Waiwhakaiho River at S.H.3","WKH000500","TRC-00011","Yes","Lowland","Rural","Monthly","Monthly","Taranaki","TRC","-39.1416070338834","174.137432765365"
"739","Waingongoro River at Eltham Rd Bridge","WGG000500","TRC-00009","Yes","Lowland","Native","Monthly","Monthly","Taranaki","TRC","-39.4290325603954","174.284754654696"
"740","Waingongoro River at SH45","WGG000900","TRC-00010","Yes","Lowland","Rural","Monthly","Monthly","Taranaki","TRC","-39.5762833937108","174.210241450866"
"741","Stony River at Mangatete Road","STY000300","TRC-00008","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.2250290649146","173.896921086552"
"742","Punehu Stream at S.H. 45","PNH000900","TRC-00007","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.4960109396189","173.906510937029"
"743","Patea River at Barclay Road Bridge","PAT000200","TRC-00004","Yes","Lowland","Rural","Monthly","Monthly","Taranaki","TRC","-39.3239468868425","174.190532112583"
"744","Patea River at Skinner Road Bridge","PAT000360","TRC-00005","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.339535909765","174.345112058216"
"745","Punehu Stream at Wiremu Rd.","PNH000200","TRC-00006","Yes","Lowland","Native","Monthly","Monthly","Taranaki","TRC","-39.4119183245758","174.014342055553"
"746","Maketawa Stream at Tarata Rd.","MKW000300","TRC-00002","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.1553326474269","174.259022657298"
"747","Mangaoraka Stream at Corbett Rd. (Recorder site).","MRK000420","TRC-00003","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.0561874531992","174.185074587009"
"748","Mangaehu River at Raupuha Rd Bridge","MGH000950","TRC-00001","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.388696695389","174.46659514071"
"749","Aorere at Le Comte","RW Aorere @ Le Comte","TDC-00002","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.66933395","172.64390894"
"750","Black Valley Stream at Lake","RW Black Vly @ 30m us Lake","TDC-00003","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.80629339","172.84617482"
"751","Graham at Kikiwa","RW Graham @ Kikiwa","TDC-00033","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.65388116","172.83725437"
"752","Hunters at Kikiwa","RW Hunters @ Kikiwa","TDC-00032","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.67616535","172.86541913"
"753","Kaituna at 500m u-s Track start","RW Kaituna @ 500m us Track start","TDC-00048","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.71319654","172.57206017"
"754","Kaituna at Sollys Road","RW Kaituna @ Sollys Rd","TDC-00004","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.7144525","172.61401095"
"755","Kikiwa at Kikiwa","RW Kikiwa @ Kikiwa","TDC-00031","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.65521451","172.85783634"
"756","Lee at Meads Br","RW Lee @ Meads Br","TDC-00020","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.40767821","173.15891132"
"757","Little Sydney at Factory Rd","RW Little Sydney @ Factory Rd","TDC-00025","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.07574819","172.98451286"
"758","Mangles at Gorge","RW Mangles @ Gorge","TDC-00005","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.81735147","172.43055247"
"759","Mangles at 1.5km u-s Tutaki","RW Mangles @ 1.5 km u-s Tutaki","TDC-00024","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.81640301","172.4733996"
"760","Riwaka at Hickmotts","HY Riwaka at Hickmotts","TDC-00010","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.06758739","172.98950194"
"761","Motueka at Woodmans Bend","HY Motueka at Woodmans Bend","TDC-00030","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.12398843","172.95682822"
"762","Matakitaki at SH6 Murchison","RW Matakitaki @ SH6 Murchison","TDC-00022","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.79958182","172.31978935"
"763","Motueka at u-s Wangapeka","RW Motueka @ u-s Wangapeka","TDC-00034","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.33434574","172.79478968"
"764","RW Motupiko @ Christies","RW Motupiko @ Christies","TDC-00008","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-41.61867038","172.80716657"
"765","Motupipi at Factory Farm Br","RW Motupipi @ Factory Farm Br","TDC-00041","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.85827395","172.8194739"
"766","Motupipi at Reillys Br","RW Motupipi @ Reillys Br","TDC-00038","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.85596829","172.83172442"
"767","Motupipi at Abel Tasman Dr","RW Motupipi @ Abel Tasman Dr","TDC-00037","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.84929637","172.84042531"
"768","Murchison Creek at 20m u-s SH6","RW Murchison Ck @ 20m u-s SH6","TDC-00023","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.79984114","172.32251901"
"769","Onahau at Onahau Rd","RW Onahau @ Onahau Rd","TDC-00047","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.80679783","172.76373695"
"770","Onekaka at Shambala Br","RW Onekaka @ Shambala Br","TDC-00046","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.7584504","172.70563171"
"771","Onekaka at u-s Ironstone","RW Onekaka @ u-s Ironstone","TDC-00045","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.77669534","172.69618933"
"772","Reservoir Creek at Marlborough Crescent","RW Reservoir Ck @ Marlborough Cr","TDC-00009","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.34853759","173.20254141"
"773","Reservoir Creek at 20m d-s Salisbury Rd","RW Reservoir Ck @ 20m d-s Salisbury Rd","TDC-00019","true","Lowland","Urban","Quarterly","Quarterly","Tasman","TDC","-41.3342452","173.20093156"
"774","Riwaka at Northbranch Source","RW Riwaka @ Northbranch Source","TDC-00026","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.03388182","172.90096178"
"775","Sherry at Blue Rock","RW Sherry @ Blue Rock","TDC-00035","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.38086745","172.73593439"
"776","Sherry at u-s Cave Cr","RW Sherry @ u-s Cave Ck","TDC-00012","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.48734013","172.70058363"
"777","RW Takaka @ Harwoods","RW Takaka @ Harwoods","TDC-00013","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-41.02990805","172.79696308"
"778","RW Takaka @ Kotinga","RW Takaka @ Kotinga","TDC-00014","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-40.86370741","172.80376047"
"779","RW Wairoa @ Irvines","RW Wairoa @ Irvines","TDC-00016","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-41.40313729","173.13119261"
"780","Wairoa at Pig Valley","RW Wairoa @ Pig Vly","TDC-00021","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.47104811","173.07863479"
"781","Waiwhero at Cemetery","RW Waiwhero @ Cemetery","TDC-00029","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.1879233","172.93049313"
"782","RW Wangapeka @ Walter Peak","RW Wangapeka @ Walter Peak","TDC-00017","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-41.3400888","172.76454499"
"783","Watercress at u-s Dairy Factory","RW Watercress @ u-s Dairy Factory","TDC-00042","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.85502234","172.81408441"
"784","Wangapeka at 5km u-s Dart","RW Wangapeka @ 5km u-s Dart","TDC-00036","true","Upland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.44334463","172.5964473"
"785","Powell at Glenview Rd","RW Powell @ Glenview Rd","TDC-00039","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.87882013","172.82996934"
"786","Powell at 40m u-s Motupipi Rv","RW Powell @ 40m u-s Motupipi Rv","TDC-00040","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.85631073","172.8318066"
"787","Tasman Valley at u-s Jesters House","RW Tasman @ u-s Jesters Hse","TDC-00028","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.19648733","173.05774509"
"788","Seaton Valley at Stafford Dr","RW Seaton Vly @ Stafford Dr","TDC-00027","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.24374003","173.09004552"
"789","Redwood Valley at Greenacres Rd","RW Redwood Vly @ Greenacres Rd","TDC-00086","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.30195394","173.0944855"
"790","Winter Creek at 50m u-s Abel Tasman Dr","RW Winter @ 50m u-s Abel Tasman Dr","TDC-00018","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-40.83140405","172.8939222"
"791","RW Aorere @ Devils Boots","RW Aorere @ Devils Boots","TDC-00001","true","Unstated","Unstated","Unstated","Unstated","Tasman","TDC","-40.74719333","172.62601043"
"792","Waimea at SH60 Appleby","RW Waimea @ SH60 Appleby","TDC-00015","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.30970201","173.13000163"
"793","Roding at Twin Bridges","RW Roding @ Twin Bridges","TDC-00011","true","Lowland","Rural","Quarterly","Quarterly","Tasman","TDC","-41.38627437","173.16017485"
"794","Graham at Farm Forest Boundary","RW Graham @ farm forest bdy","TDC-00052","true","Upland","Exotic","Quarterly","Quarterly","Tasman","TDC","-41.64667155","172.84094712"
"795","Seven Mile Ck @ u/s Tillers Mine Ck","Seven Mile Ck @ u/s Tillers Mine Ck","WCRC-00011","true","Lowland","Native","Unstated","Unstated","West Coast","WCRC","-42.38660338","171.28399442"
"796","Orangipuku Rv @ Mouth","Orangipuku Rv @ Mouth","WCRC-00037","true","Lowland","Rural","Bimonthly","Monthly","West Coast","WCRC","-42.65262754","171.43501385"
"797","Sawyers Ck @ Bush Fringe","Sawyers Ck @ Bush Fringe","WCRC-00008","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.49104989","171.2149949"
"798","Hohonu Rv @ Mitchells-Kumara Rd Br","Hohonu Rv @ Mitchells-Kumara Rd Br","WCRC-00036","true","Upland","Native","Bimonthly","Bimonthly","West Coast","WCRC","-42.64485315","171.35324867"
"799","Hohonu Rv @ Mouth","Hohonu Rv @ Mouth","WCRC-00040","true","Lowland","Native","Bimonthly","Bimonthly","West Coast","WCRC","-42.61157882","171.41325576"
"800","Deep Ck @ Arnold Vly Rd Br","Deep Ck @ Arnold Vly Rd Br","WCRC-00001","true","Lowland","Native","","Quarterly","West Coast","WCRC","-42.5525352","171.45514239"
"801","Arnold Rv @ Kotuku Fishing Access","Arnold Rv @ Kotuku Fishing Access","WCRC-00032","true","Lowland","Native","Quarterly","Bimonthly","West Coast","WCRC","-42.55666403","171.45947445"
"802","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","WCRC-00009","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.38985385","171.25591537"
"803","Page Stm @ Chasm Ck Walkway","Page Stm @ Chasm Ck Walkway","WCRC-00029","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-41.54556872","171.97948291"
"804","Seven Mile Ck @ 300m d/s Raleigh Ck","Seven Mile Ck @ 300m d/s Raleigh Ck","WCRC-00010","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.38618464","171.25152223"
"805","Bradshaws Ck @ Bradshaw Rd","Bradshaws Ck @ Bradshaw Rd","WCRC-00016","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-41.76023604","171.54501704"
"806","Mawheraiti Rv @ SH7 Maimai","Mawheraiti Rv @ SH7 Maimai","WCRC-00006","true","Upland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.1988594","171.71895519"
"807","Grey River @ Taylorville Swimming Hole","Grey Rv @ Taylorville Swimming Hole","WCRC-10003","true","Lowland","Native","Unstated","Unstated","West Coast","WCRC","-42.44475617","171.31394896"
"808","Ellis Ck @ 50m d/s Ferry Rd Br","Ellis Ck @ 50m d/s Ferry Rd Br","WCRC-00020","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-42.98688033","170.703026"
"809","Okutua Ck @ New Rd Br-Okarito Forest","Okutua Ck @ New Rd Br-Okarito Forest","WCRC-00024","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-43.20416114","170.26646791"
"810","Poerua Rv @ Rail Br","Poerua Rv @ Station Rd end","WCRC-00038","true","Lowland","Native","Bimonthly","Monthly","West Coast","WCRC","-42.6494887","171.53400374"
"811","Ford Ck @ Blackball-Taylorville Rd","Ford Ck @ Blackball-Taylorville Rd","WCRC-00004","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.37775303","171.41290187"
"812","Murray Ck @ Ford Rd S","Murray Ck @ Ford Rd S","WCRC-00015","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-42.85921478","171.02968164"
"813","Baker Ck @ Baker Ck Rd","Baker Ck @ Baker Ck Rd","WCRC-00027","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-41.24401316","172.14600626"
"814","Baker Ck @ Oparara Rd","Baker Ck @ Oparara Rd","WCRC-00028","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-41.24605607","172.13011843"
"815","Crooked Rv @ Rotomanu-Bell Hill Rd","Crooked Rv @ Rotomanu-Bell Hill Rd","WCRC-00033","true","Lowland","Native","Quarterly","Bimonthly","West Coast","WCRC","-42.63002914","171.59664514"
"816","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","WCRC-00013","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-42.83256048","171.03231518"
"817","Harris Ck @ Mulvaney Rd","Harris Ck @ Mulvaney Rd","WCRC-00014","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-42.8525437","171.0115477"
"818","Nelson Ck @ Swimming Hole Reserve","Nelson Ck @ Swimming Hole Reserve","WCRC-00003","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.40441564","171.52035452"
"819","Unnamed Ck @ Adamson Rd Whataroa","Unnamed Ck @ Adamson Rd Whataroa","WCRC-00025","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-43.173443","170.37734367"
"820","Vickers Ck @ Whataroa N Base","Vickers Ck @ Whataroa N Base","WCRC-00026","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-43.18302616","170.38296238"
"821","Orowaiti Rv @ Excelsior Rd","Orowaiti Rv @ Excelsior Rd","WCRC-00018","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-41.77099829","171.62539531"
"822","Orowaiti Rv @ Keoghans Rd","Orowaiti Rv @ Keoghans Rd","WCRC-00019","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-41.76873193","171.66152429"
"823","Sawyers Ck @ Dixon Pk","Sawyers Ck @ Dixon Pk","WCRC-00007","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.45722201","171.20557022"
"824","Seven Mile Ck @ SH6 Rapahoe","Seven Mile Ck @ SH6 Rapahoe","WCRC-00012","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.37614725","171.24294636"
"825","Berry Ck @ N Brch Wanganui Flat Rd","Berry Ck @ N Brch Wanganui Flat Rd","WCRC-00021","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-43.0840546","170.56915426"
"826","Arnold Rv @ Blairs Rd No. 2 Br","Arnold Rv @ Blairs Rd No. 2 Br","WCRC-00031","true","Lowland","Native","Quarterly","Bimonthly","West Coast","WCRC","-42.14345482","172.14351232"
"827","Blackwater Ck @ Farm 846","Blackwater Ck @ Farm 846","WCRC-00030","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-41.30719863","172.09717193"
"828","Burkes Ck @ SH69","Burkes Ck @ SH69","WCRC-00005","true","Upland","Rural","Quarterly","Quarterly","West Coast","WCRC","-42.08800417","171.84740747"
"829","Molloy Ck @ Rail Line","Molloy Ck @ Rail Line","WCRC-00002","true","Lowland","Native","Quarterly","Quarterly","West Coast","WCRC","-42.5560052","171.46070875"
"830","La Fontaine Stm @ Airstrip Fishing Access","La Fontaine Stm @ Airstrip Fishing Access","WCRC-00022","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-43.06857049","170.51941215"
"831","La Fontaine Stm @ Herepo Fishing Access","La Fontaine Stm @ Herepo Fishing Access","WCRC-00023","true","Lowland","Rural","Quarterly","Quarterly","West Coast","WCRC","-43.11252981","170.55326617"
"832","Grey Rv @ Waipuna","Grey Rv @ Waipuna","WCRC-00049","true","Unstated","Unstated","Unstated","Unstated","West Coast","WCRC","-42.35265731","171.78619736"
"833","Crooked Rv @ Te Kinga","Crooked Rv @ Te Kinga","WCRC-00039","true","Lowland","Native","Quarterly","Bimonthly","West Coast","WCRC","-42.60115919","171.49737356"
"834","Tokaanu Power Station Tailrace Canal at SH41 Bridge Over Canal","42678","EW-00069","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.9792349360231","175.774386593026"
"835","Hikutaia River at Old Maratoto Rd","24166","EW-00005","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.2896499189232","175.671016007859"
"836","Hinemaiaia River at SH1","24172","EW-00006","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.853963249184","176.020692474093"
"837","Mangaone Stm (Waikato) at Annebrooke Rd Br","37939","EW-00025","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8092456754195","175.336250342001"
"838","Mangaonua Stm at Hoeka Rd","37986","EW-00026","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7793094894846","175.387499343319"
"839","Mangaonua Stm at Te Miro Rd (a.k.a Waitakaruru stm)","37993","EW-00027","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8171203197853","175.512645177134"
"840","Mangaotaki River at SH3 Br","38025","EW-00028","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.5213762151192","174.907124533542"
"841","Mangapiko Stm (Pirongia/Te Awamutu) at Bowman Rd","38101","EW-00029","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.976548643878","175.266696679873"
"842","Mangapu River at Otorohanga","38165","EW-00030","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.1959117036534","175.205339327183"
"843","Mangatangi River at SH2 Maramarua","38220","EW-00031","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.2470697626325","175.184824815733"
"844","Mangatawhiri River at Lyons Rd At Buckingham Br","38263","EW-00032","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.1977004227715","175.133413105767"
"845","Mangatutu Stm (Waikeria) at Walker Rd Br","38350","EW-00033","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0982243078572","175.396145259323"
"846","Mangauika Stm at Te Awamutu Borough W/S Intake","38367","EW-00034","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.0304880234985","175.13741278133"
"847","Mangawara Stm at Rutherford Rd Br","38386","EW-00035","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.5596796902786","175.2430095199"
"848","Ohautira Stm at Waingaro Te Uku Rd","40998","EW-00048","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7631544554243","174.972518351917"
"849","Ohinemuri River at Queens Head","41010","EW-00049","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.4146383541911","175.794422436125"
"850","Ohinemuri River at SH25 Br","41011","EW-00050","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.3734378909694","175.866745259212"
"851","Ohote Stm at Whatawhata/Horotiu Rd","41071","EW-00051","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7679353179394","175.150922330953"
"852","Oparau River at Langdon Rd (Off Okupata Rd)","41211","EW-00052","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0432515211826","174.933805313697"
"853","Opuatia Stm at Ponganui Rd","41249","EW-00053","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.3652522107812","174.884997320586"
"854","Oraka Stm at Lake Rd","41303","EW-00054","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.9221423882887","175.770603877803"
"855","Otamakokore Stm at Hossack Rd","41355","EW-00056","Yes","Upland","Exotic","Monthly","Monthly","Waikato","WRC","-38.3071920215625","176.263725392085"
"856","Piako River at Kiwitahi","41630","EW-00057","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7023395427299","175.60384868366"
"857","Piako River at Paeroa-Tahuna Rd Br","41634","EW-00058","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.5134598526515","175.506337379609"
"858","Piakonui Stm at Piakonui Rd","41667","EW-00059","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-37.8270354795721","175.630061524085"
"859","Pokaiwhenua Stm at Arapuni - Putaruru Rd","41766","EW-00060","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0579166582422","175.722546791127"
"860","Pueto Stm at Broadlands Rd Br","41835","EW-00061","Yes","Upland","Exotic","Monthly","Monthly","Waikato","WRC","-38.6129915484636","176.258454325785"
"861","Puniu River at Bartons Corner Rd Br","41893","EW-00063","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0300773769626","175.293511605056"
"862","Tahunaatara Stm at Ohakuri Rd","42292","EW-00064","Yes","Upland","Exotic","Monthly","Monthly","Waikato","WRC","-38.3378467366305","176.070544240897"
"863","Tairua River at Morrisons Br Hikuai","42340","EW-00065","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.0744325020849","175.770936873536"
"864","Tapu River at Tapu-Coroglen Rd","42385","EW-00066","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-36.9815869379655","175.505094549805"
"865","Tawarau River at Off Speedies Rd","42477","EW-00068","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.2655585382858","174.846317185097"
"866","Mangawhero Stm (Cambridge) at Cambridge-Ohaupo Rd","38424","EW-00036","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8898105697782","175.404914373312"
"867","Mangawhero Stm (Kaihere) at Mangawara Rd","38431","EW-00037","Yes","Lowland","Exotic","Monthly","Monthly","Waikato","WRC","-37.4008056846073","175.424354884271"
"868","Marokopa River at Speedies Rd (Off Te Anga Rd)","38533","EW-00040","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.2594414936044","174.834722021283"
"869","Matahuru Stm at Waiterimu Road Below Confluence","38551","EW-00042","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.4822375688604","175.23939080529"
"870","Mokau River at Awakau Rd","40718","EW-00043","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.6847715332841","174.72426079586"
"871","Mokau River at Mangaokewa Rd (Off SH30)","40716","EW-00044","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.4655875860095","175.286169269964"
"872","Mokau River at Totoro Rd Recorder","40720","EW-00045","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.5715687207091","174.90481260219"
"873","Mokauiti Stm at Three Way Point - Aria","40738","EW-00046","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.5507164620967","174.98139526696"
"874","Ohaeroa Stm at SH22 Br","40966","EW-00047","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.3128495943554","174.952980808004"
"875","Kaniwhaniwha Stm at Wright Rd","36706","EW-00007","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8708851171096","175.140464893556"
"876","Karapiro Stm at Hickey Rd Bridge","36745","EW-00008","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.8995516346389","175.534949083881"
"877","Kauaeranga River at Smiths Cableway/Recorder","36768","EW-00009","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.1573656960264","175.590522392679"
"878","Kawaunui Stm at SH5 Br","36800","EW-00010","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.382238370817","176.342556260567"
"879","Kirikiriroa Stm at Tauhara Dr","36867","EW-00011","Yes","Lowland","Urban","Monthly","Monthly","Waikato","WRC","-37.7449944685448","175.261451019444"
"880","Komakorau Stm at Henry Rd","36890","EW-00012","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.6261837368706","175.253074645438"
"881","Kuratau River at SH41 Moerangi","36998","EW-00013","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.8914253331204","175.600163900779"
"882","Kuratau River at Te Rae Street T10","37003","EW-00014","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.8887306216126","175.768600585648"
"883","Awakino River at Gribbon Rd","14393","EW-00001","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.5631084931943","174.837116995288"
"884","Awakino River at SH3 Awakau Rd Junction","14395","EW-00002","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.6723891180482","174.709009324741"
"885","Little Waipa Stm at Arapuni - Putaruru Rd","37523","EW-00016","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0553211955092","175.696788242224"
"886","Mangaharakeke Stm (Atiamuri) at SH30 (Off Jct SH1)","37631","EW-00017","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.347165834374","176.011757433945"
"887","Mangakara Stm (Reporoa) at SH5","37700","EW-00018","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.4525976713696","176.317506581143"
"888","Mangakino Stm (Whakamaru) at Sandel Rd","37720","EW-00019","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.459216207122","175.733059864485"
"889","Awaroa Stm (Rotowaro) at Sansons Br @ Rotowaro-Huntly Rd","14435","EW-00004","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.5870112217529","175.09097104267"
"890","Mangakotukutuku Stm (Rukuhia) at Peacockes Rd","37768","EW-00020","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8117970730327","175.300494505437"
"891","Mangamingi Stm (Tokoroa) at Paraonui Rd Br","37825","EW-00021","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.196940583132","175.83942566983"
"892","Awaroa River (Waiuku) at Otaua Rd Br opp Moseley Rd","14419","EW-00003","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.3017487330735","174.758607034068"
"893","Manganui River at Off Manganui Rd","37841","EW-00022","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.6441643644694","174.669238071743"
